sample_key,dataset,source_version,identity_id,capture_date,day_number,occurrence,camera_id,cowshed_id,relative_camera_position,rgb_path,thermal_array_path,rgb_sha256,thermal_sha256,phash,mapping_state,payload_status,exact_duplicate_state,near_duplicate_state,duplicate_group_id,protocol_role,gallery_candidate,query_candidate,cohort_status,exclusion_reason,license_id
0220_4_1,holstein,2.0,0220,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0220/0220_4_1.jpg,holstein/extracted/Temperature/0220/0220_4_1.npy,235cf308a0b21b7f9747e8360bb45c4c936c42aa5e0fa8e09c80e22e216c3b20,fde2882d148d3ff40cf7d20b3af30eede721dd993557555ce530b56f20fe0ef2,f1f4c30332e035db,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0220_5_1,holstein,2.0,0220,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0220/0220_5_1.jpg,holstein/extracted/Temperature/0220/0220_5_1.npy,7e6448f4d92ec49710003ee7ddcaa91034c0ffff740cde1121faa4232e79d279,6d1eb402ec8a3310b844c4274d95faaa3eaa2d95faf72b721f85b08c2212433c,f9f2c10332e81ed9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0220_6_1,holstein,2.0,0220,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0220/0220_6_1.jpg,holstein/extracted/Temperature/0220/0220_6_1.npy,fdca89f3b4d3e08b2594a0a3b37a350b9abb18795f102adca739dc0734367c8b,c9472364cfe2b8e98e1ac4d2e8db8c3a82766b21b715ecaf2f317018c01f4c1a,f1f1cb5230a10edb,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
0220_7_1,holstein,2.0,0220,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0220/0220_7_1.jpg,holstein/extracted/Temperature/0220/0220_7_1.npy,c83df55a40195322a9916840c989aab89eff50908e3dbc4c5271169cbf712139,8e6a28f605baae7cad90d5e3de39eec17cfe5e75f3c6a37af5feb5755e09cb75,f1f5c30272e01dcb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0220_8_1,holstein,2.0,0220,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0220/0220_8_1.jpg,holstein/extracted/Temperature/0220/0220_8_1.npy,a4242ef849e24ae87d14717f84616ca94d57ddf93ab06a9e0bb5f07d15912985,179c1c8295a3e7dffdd78a026c5e0de4db883d688d1134406a2a06017cef1cd0,f1f2c30332e01fcb,rank-derived,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0220_8_2,holstein,2.0,0220,2018-07-08,8,2,,,,holstein/extracted/Raw/RGB (640 x 480)/0220/0220_8_2.jpg,holstein/extracted/Temperature/0220/0220_8_2.npy,daaacb9a3d3f98ebbe6d9f7105ba2eaa7764c117906f7b0e1dab0239e71a8517,697bb3b6c2fbd45e0d5ccaeb253daf12f19182ee8b12529f301981daa29b0be6,f1f7c30332b01ccb,rank-derived,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0220_8_3,holstein,2.0,0220,2018-07-08,8,3,,,,holstein/extracted/Raw/RGB (640 x 480)/0220/0220_8_3.jpg,holstein/extracted/Temperature/0220/0220_8_3.npy,36c55cd5729a5f38cb33714f9afc6c2b1eabfa0594df11f58563d748c653bbd5,bba21b61937ca3dee24e786025dfc08317fcda460e05bca49c43e05b68999e99,f1f2c30332e027db,rank-derived,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0220_9_1,holstein,2.0,0220,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0220/0220_9_1.jpg,holstein/extracted/Temperature/0220/0220_9_1.npy,fc1895f0f5eae1c106d9a2742f0d7e9756a277c5796a3e642e1027ff2400536a,d3c3329bcb75b508ba80a694bfd66ef5be8bd3dfbcf1b146b70c2f672a379985,f1f2431331ea1e99,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0223_1_1,holstein,2.0,0223,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_1_1.jpg,holstein/extracted/Temperature/0223/0223_1_1.npy,6c5c870115e2bada256f5bdf7de45ecb1d22fbf4c7af34fb74c6a6716903effc,fecbe28ee9eb6f62a5deea7f9966ce8d1c1b049edd2833e95040f81eccd8bd48,b7fcc801d539e1e0,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0223_2_1,holstein,2.0,0223,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_2_1.jpg,holstein/extracted/Temperature/0223/0223_2_1.npy,f17376598226073493215fc934f8b02c4674e4e49f15ab1c8aab9949bcea8189,ce3285e46d5fb95834d228c3203fbbd38e5e6b9f0d50153b9abe3db772d8bab7,fcf2c14159ab32c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0223_3_1,holstein,2.0,0223,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_3_1.jpg,holstein/extracted/Temperature/0223/0223_3_1.npy,cae9a74af2d8f39906c1adc3f0f04c8765804d603f1c94bad4d2312d975d8a15,d6738093258a885c8f4578bb28ce51c950f49b141977ebd6222484b4beb17808,f1f0410333fa36cb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0223_4_1,holstein,2.0,0223,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_4_1.jpg,holstein/extracted/Temperature/0223/0223_4_1.npy,d0ed54dab8fa3b3e541200d127852ff891fff2b31f5f4f0dfd04e384c2877834,340547e3a1b599abf6e80b912f5d37dcd107081a595700e6acace01fecf6fa11,f3f0c10352f037cb,rank-derived,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0223_4_2,holstein,2.0,0223,2018-07-03,4,2,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_4_2.jpg,holstein/extracted/Temperature/0223/0223_4_2.npy,8b0e59c0ae3eb323a22178bc996e981854be880f23ea1b4d8c0fe61fd18c73c8,dfbd4dda1b1ca90a452d3b0f4dd611cab66cec48d0e672b6198f5bcfa1001876,f9f4c10353f034cb,rank-derived,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0223_5_1,holstein,2.0,0223,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_5_1.jpg,holstein/extracted/Temperature/0223/0223_5_1.npy,88ad61ec111d808988ad5b713bb2fadd42c6cad9f7e005a95e37d6cae9bf6e42,c0a651e8405bd50b15511f00f6b743f0239e8ede1daf0934a088465c8b696ea9,f1f3c10372a835cb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0223_6_1,holstein,2.0,0223,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_6_1.jpg,holstein/extracted/Temperature/0223/0223_6_1.npy,f3e33609a58f5b772bbf695ba650decb6e3dd81b38804c0a18b546213e9e26df,87ed538ab7e1ed385404a7b67f89877a278e98902662cc47155d66c3c8db0260,d1f5c30352d2378b,exact-metadata,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
0223_7_1,holstein,2.0,0223,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_7_1.jpg,holstein/extracted/Temperature/0223/0223_7_1.npy,d56d4b51d8717741123eff1c83ee1985ece59321a8336f37ac20ad0136f13756,f4b2389685ce56213b6c282e5cc84cc940adc539e2eecb0fead61881d96a924a,f1f5430232f13dca,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0223_8_1,holstein,2.0,0223,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_8_1.jpg,holstein/extracted/Temperature/0223/0223_8_1.npy,388b710da0cf1b5f34863e65309c259aa73a7c69417bcfaa953a05e203f28ca2,cb6596ac29325cf99d0510e5bf1aefef89748a9e2d5177a788952e4c19184318,f1f2c10392b83dcb,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0223_9_1,holstein,2.0,0223,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0223/0223_9_1.jpg,holstein/extracted/Temperature/0223/0223_9_1.npy,fde22d7d2ce6b56ed8b6ae88c4ab45edce294f16e881f2fa64387ccff2d4bd98,e8ab36638bcc4188c25f86ab66d5a3fc2313b7281dacaae0db4032e5ad0e27e2,f0f3412232f31f8b,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0229_1_1,holstein,2.0,0229,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0229/0229_1_1.jpg,holstein/extracted/Temperature/0229/0229_1_1.npy,8335ccd876ceec0f73085501bb878c8ffba69068dd53a6dcd91e7f971f26a15e,8707c138369281aeb7e36256dedb16e14b13727b0f4e2d97e3b1786360d53fc3,f6f1c102d231f50f,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0229_2_1,holstein,2.0,0229,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0229/0229_2_1.jpg,holstein/extracted/Temperature/0229/0229_2_1.npy,af754c498bb8ce380deb7e66a1b7cf269df61b74954048c8a93f396197bd2d1c,41fdea6d268c9ef48e8672b959594bf1133c201dca738effc71f415a3c04eda2,f9f2c0195ba836c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0229_3_1,holstein,2.0,0229,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0229/0229_3_1.jpg,holstein/extracted/Temperature/0229/0229_3_1.npy,5a3aea6720dd5ce4edc95bf36f643aee496d34920240a4d0161c894b9c0c36f3,715c68ddcf2d125b6144467f987833c8b3383b6f25f7772e2619c4a70286e332,b1f2c1133be83ac9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0229_4_1,holstein,2.0,0229,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0229/0229_4_1.jpg,holstein/extracted/Temperature/0229/0229_4_1.npy,e3ed5a993ccbe69039c2fe5eb4a3b2b150c63d51678ee6dbca3f85c97d4fd65f,7da53e808eb8488efa449556e1b2e861293cfc9273f8c2ddae5f7f78249a790e,f1f1c1127aa83ccb,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0229_5_1,holstein,2.0,0229,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0229/0229_5_1.jpg,holstein/extracted/Temperature/0229/0229_5_1.npy,495c639c0e3f706b8cfc88ae28840d89f104f7f3a0dab5aaeb48cedabe7f9adc,5bc1cf170308fd4d6c7fe857ae9be0669a530c6a79144c808a214cf1f33ca26e,f1f241137aa81dcb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0229_6_1,holstein,2.0,0229,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0229/0229_6_1.jpg,holstein/extracted/Temperature/0229/0229_6_1.npy,600f391c853a08e99ebf02bea860affde09a2285b25e70f9d4e9c0489789b7ed,32e468f4c65a0a23820367e142bde03b9e8925db0be136f47b3b6815455f0626,f1f3c30353a03ccb,exact-metadata,valid,unique,no-phash-candidate,,oof-calibration,false,false,strict,,CC0-1.0
0229_7_1,holstein,2.0,0229,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0229/0229_7_1.jpg,holstein/extracted/Temperature/0229/0229_7_1.npy,187c0e95fb682cde7e5739625350d038e554baca433a138fece01a0eec0c5ced,149a25de18c21202dd45b6dc52c45f1c42b2d15d794272c2bc76e44d1ba28324,f1f1c30252e13dcb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0229_8_1,holstein,2.0,0229,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0229/0229_8_1.jpg,holstein/extracted/Temperature/0229/0229_8_1.npy,b085f7869c50f5b08db55cc699bf9b395308dbbe969409faebbe6642b9910f62,3b88ccc2567dd062b19abae4452538b333d8d49a8ed65e69a72bcd2cf0615e98,f0f24353b2a11dcb,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0229_9_1,holstein,2.0,0229,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0229/0229_9_1.jpg,holstein/extracted/Temperature/0229/0229_9_1.npy,9e8b5ab4e99d07e4bd627b9c2cfb53cd53dd79d2d408a440ccd3420ca4ce53d9,f6f12a6d0e9de44b2553754c586a77ec0ff181896caf5ce305d0e0b440acd6fd,f1f2432352b43d8b,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0234_1_1,holstein,2.0,0234,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0234/0234_1_1.jpg,holstein/extracted/Temperature/0234/0234_1_1.npy,188d834a554ec1d1724dde673304bfb188eeb0983ae8b76ed0d580a830ca6902,9da5633ac0aa5368702d81be09eeae5a6a96c1fcfeace37f24c582eafbc4402d,f7f9c11bd421c10b,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0234_2_1,holstein,2.0,0234,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0234/0234_2_1.jpg,holstein/extracted/Temperature/0234/0234_2_1.npy,016fb952fce2489d53e8fb4a250c5ebb4c4cd453b6e6c8893846a68e5fe3006b,d8bf4157dd103987689f36aaeb547fd2190e4d1b660125f6c1d2e29f92728408,fdf2c14171e02acb,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0234_3_1,holstein,2.0,0234,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0234/0234_3_1.jpg,holstein/extracted/Temperature/0234/0234_3_1.npy,1c596204226148f8e89b1ff43b6c37ccb3d7f1b31253a49ba8be166bef6a66f7,d8650c1023a4f160e8206fac3d3d0e7f142e545c3f674af4325f83d2d4ffbc73,f9f2c1113aea0ec9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0234_4_1,holstein,2.0,0234,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0234/0234_4_1.jpg,holstein/extracted/Temperature/0234/0234_4_1.npy,9f254ba2d10b1a254cc8a1ccf873c021491a34df0e7709925accf9a012ac2222,21944869aab30994db2c6979a9ae92cf6b0a8a347e4491a6f97b013e53d6858e,f1f4c30372e034db,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0234_5_1,holstein,2.0,0234,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0234/0234_5_1.jpg,holstein/extracted/Temperature/0234/0234_5_1.npy,f92012006056e921d7365af8312e26af397928799ca7794c96cc5462017c7ae1,bf90ba50953e6f1be686eda61d1dfe30880479d76454b2617298ffec896beb52,f1f2c1533ae01d99,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0234_6_1,holstein,2.0,0234,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0234/0234_6_1.jpg,holstein/extracted/Temperature/0234/0234_6_1.npy,2978433c92285ee5488b1bcbe151310c19e6238dc5d3bf1e78662d34298b5320,7ad0fd5f57dbf8f8bedbf0f0a8a5c4a3ced4fa45f520494d8b5144e2210eac1c,f1f1c31232a11ddb,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
0234_7_1,holstein,2.0,0234,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0234/0234_7_1.jpg,holstein/extracted/Temperature/0234/0234_7_1.npy,e5127127415ceef280b4d58fb314a8fbbf540e8f9f3a7603e4651eb6203d6903,e5d735c7ef19a23e548c8e23d2d1e8044c7714c71e8fda0ca6dca4f2cc6d0320,f1f5c30332e01dcb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0234_8_1,holstein,2.0,0234,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0234/0234_8_1.jpg,holstein/extracted/Temperature/0234/0234_8_1.npy,a718e1b35ac2a8b71696b8c15d27cfa638443132e26c0516e6ecebdbb4310391,4f1a9efa0ce9dd5648e84a172f19012c274bbb4936c69369a704e606ebe1cd02,f1f7c30332e015cb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0234_9_1,holstein,2.0,0234,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0234/0234_9_1.jpg,holstein/extracted/Temperature/0234/0234_9_1.npy,58a2f9a86d201596b97b9bdcdb3508c50bdb2a3385ba37ff17a4be6536020220,842162b7558c9287b20e10330eb3f956d36a6736b283da2d91386e0e747e51a6,f1f7430232e21d9b,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0237_1_1,holstein,2.0,0237,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0237/0237_1_1.jpg,holstein/extracted/Temperature/0237/0237_1_1.npy,f88c826f9a54a853a4434650d39ab81ea331a56ef10838723933f4923ac37c4d,8e96ddde811a7b4ec670b7b4247e6fd98be8ecab51ea0bffd7822187cdf1ed6c,bdf4c202de38f4a4,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0237_2_1,holstein,2.0,0237,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0237/0237_2_1.jpg,holstein/extracted/Temperature/0237/0237_2_1.npy,6d9c1fec8ca8be0c4df02f7749d98bc1e863f615a1a3bbaa7f5781545364f477,57daafbd7dcc31e8f6ff132ca07e78ddf100715f80317d10f9608454f8d28417,f9f2c10959f036c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0237_3_1,holstein,2.0,0237,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0237/0237_3_1.jpg,holstein/extracted/Temperature/0237/0237_3_1.npy,c45fc2e234406f2de7a532c26ec8000c679d6caefd9f14f8f3ac61d648a6f3ab,9cb6e0761f1932d8f53cdab6f41bc061f6201a482ec0481d61e7eb0120bd5546,b0f2c11239eb1fc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0237_4_1,holstein,2.0,0237,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0237/0237_4_1.jpg,holstein/extracted/Temperature/0237/0237_4_1.npy,12966d45ef1ab8075abef3d8aa0d59af0de5621d062cdc1e7e3bcc4b92e2524e,18687adac4d685cf7aeafb8f777268375c209b83464d45f5f483b3713be73643,f9f2c113f8a00fc9,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0237_5_1,holstein,2.0,0237,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0237/0237_5_1.jpg,holstein/extracted/Temperature/0237/0237_5_1.npy,16e8322bc3744beee43adbbd6e838f3cb00ce44235c3d283b57eb5661b3acef8,6db8a64718f9fad7c8bea8f30486ec487196257c40d3be6895469fa30987fd71,f1f2c34350e03fc9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0237_6_1,holstein,2.0,0237,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0237/0237_6_1.jpg,holstein/extracted/Temperature/0237/0237_6_1.npy,5daea010c667b37d98fd0acd5ac7116f9feb594e2c9c3d6e161a8b1ef4f67c3e,60a29b8b2d2829d3105ce328e68f6259485bf34e25c4b2b0deba7e30e0758049,f1f5c30232e135da,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
0237_7_1,holstein,2.0,0237,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0237/0237_7_1.jpg,holstein/extracted/Temperature/0237/0237_7_1.npy,0e8442aca4e8a8596b249a52d44c9da98e49c40c921ab3dffa0526b6c1e128c0,0cdd76e095b09e48721a745e407b1a3fcee7c9cc45bd13d4c251c033f705fa2a,f1f1c30270e11fcb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0237_8_1,holstein,2.0,0237,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0237/0237_8_1.jpg,holstein/extracted/Temperature/0237/0237_8_1.npy,d68991d6f7a8442dc37c121675ec1697644e6577485dbc56bd19f4457266735c,653a6088c9e82c8fe86b7e1882776c5b6dc92a3f56c16eebd2c8d9c45d45068b,f1f0431370a137db,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0237_9_1,holstein,2.0,0237,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0237/0237_9_1.jpg,holstein/extracted/Temperature/0237/0237_9_1.npy,02375595df6f52f2be4adccfbfa0ed80c9a8eca6c3a1ef155a5c3eb26a96f397,77a0034d00beabd8586898f809e8e2c563fe75d647eaf39cfe2df9fb0e74b5cd,f1f24322b8e21f99,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0243_1_1,holstein,2.0,0243,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_1_1.jpg,holstein/extracted/Temperature/0243/0243_1_1.npy,4e0834e1a9795b01026b29cc41fca144627775d674a9829a14b38611fd4a0577,3522500bddfb6815908a5035c0cd2da846e2a8518662c1e4b464eca5dcf9ef7e,faf9835ad165c01a,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0243_2_1,holstein,2.0,0243,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_2_1.jpg,holstein/extracted/Temperature/0243/0243_2_1.npy,0c2413bd821c092336bbde641e551b295e9740bd2f9df2bb4ae5d99c72d87b27,741ff622758951b8be3a075a8e44428f23c8a3538a943bd7d43dccb0d3e6c011,f9f2c1095bf224c9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0243_3_1,holstein,2.0,0243,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_3_1.jpg,holstein/extracted/Temperature/0243/0243_3_1.npy,985298159cdbf386694fac61892719959c052df13f5d1845dea4c28952c81064,c7c2e76f45d8517c6f6e53853add46bff4426989efe54f790f5559cb2bd7e0d9,f2f6810352f22dcb,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0243_4_1,holstein,2.0,0243,2018-07-03,4,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_4_1.jpg,holstein/extracted/Temperature/0243/0243_4_1.npy,51809e3e4c8f9fd266908da438e22bbc85f513712370f9800863f0d6dea9366f,a2910b312334c3da9229a95d933a9be91f4e50a7458111b1e81c12683e9744dd,f0f0c11372a23fd9,exact-metadata,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0243_5_1,holstein,2.0,0243,2018-07-05,5,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_5_1.jpg,holstein/extracted/Temperature/0243/0243_5_1.npy,a6aa98da85c25436185a4e9c6ff46cfff679f64dd82988eff99093a7acaefcfe,bd24969558da99664f03f1855de28bd07582feb98dc3a114d3c5835984f84934,f0f2c31232e03ddb,rank-derived,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0243_5_2,holstein,2.0,0243,2018-07-05,5,2,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_5_2.jpg,holstein/extracted/Temperature/0243/0243_5_2.npy,c9cc0923480314484169076aea94a1055057d5965d04629202ae0830951c15fb,e60fd29e4ddf57a8eccd4d465d5822bba34b628732e9a8c9615164a4f80cc378,f1f2c1123be01cdb,rank-derived,valid,unique,candidate-cleared,,train-gallery,true,false,strict,,CC0-1.0
0243_6_1,holstein,2.0,0243,2018-07-06,6,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_6_1.jpg,holstein/extracted/Temperature/0243/0243_6_1.npy,d3e0106bf3cf67eae5ff5532b712f77c4444c65cb65c2c868b4e33533cad16c3,a65f6b8a90eb98b4787b0b004e841f2869c566579945dd189f3a4663f3502ce8,f0f3c31232e11dd9,exact-metadata,valid,unique,candidate-cleared,,oof-calibration,false,false,strict,,CC0-1.0
0243_7_1,holstein,2.0,0243,2018-07-07,7,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_7_1.jpg,holstein/extracted/Temperature/0243/0243_7_1.npy,eee8d7f2cf7d780e0dbe052007352541fcd914109724c262bf45edc40cedebab,74085090df84659f2a9061c35d725bf07ec0002cac8b567f201cc00d65a5857d,f0f5c30232e03ddb,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0243_8_1,holstein,2.0,0243,2018-07-08,8,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_8_1.jpg,holstein/extracted/Temperature/0243/0243_8_1.npy,464e52bfe3d51ba59c8152ffe7ab44711b970aa6d4c4203c2960433c4cf17eac,d13cd1fe43a56e0f50670df52a6d193d45331c8a8ef16d2e9c342bf68630eae3,f1f3cb0252e02fc9,exact-metadata,valid,unique,no-phash-candidate,,locked-future-test,false,true,strict,,CC0-1.0
0243_9_1,holstein,2.0,0243,2018-07-09,9,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0243/0243_9_1.jpg,holstein/extracted/Temperature/0243/0243_9_1.npy,f0eb94cdc9657c86d1aa0bbcd15b492f9ef762a8218740d6155b232b55c62e26,e4aad2a2390a78bcab191bdfe164fdf4ec3ba76d722b9abb13c98578b391460e,f1f2431332ea1d99,exact-metadata,valid,unique,candidate-cleared,,locked-future-test,false,true,strict,,CC0-1.0
0256_1_1,holstein,2.0,0256,2018-06-30,1,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0256/0256_1_1.jpg,holstein/extracted/Temperature/0256/0256_1_1.npy,14d8181ba4bae4aa37fc2453265643bfeac776119d1f00a20daf150fdcbaed97,ab19adb68ace87ec09772a6b50ab160244d27b21e5f1c46c4a4847ca8ecbf0aa,eef89312dd2ce103,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0256_2_1,holstein,2.0,0256,2018-07-01,2,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0256/0256_2_1.jpg,holstein/extracted/Temperature/0256/0256_2_1.npy,af5baa8fb935bbea9623d94d8670f6b4cddbdf7baea664e524ab142141500c4d,e4fbb590adf0db91114148c249059f18968193c8f901f9d75e1799fbbb6beab5,f5f2c04153ea3ac9,exact-metadata,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
0256_3_1,holstein,2.0,0256,2018-07-02,3,1,,,,holstein/extracted/Raw/RGB (640 x 480)/0256/0256_3_1.jpg,holstein/extracted/Temperature/0256/0256_3_1.npy,0f70375fa587689a612a4cf96de3c6a617ac7074b3c42704a19db6b671d975e0,77dcb2c93b6eb9d5d8bb1e157ba2de7c807cdb9a639de82ac4f100983ade8d36,f1f2c90352f83ac9,rank-derived,valid,unique,no-phash-candidate,,train-gallery,true,false,strict,,CC0-1.0
